event_id,customer_id,event_type,event_date,value
2524,113,email_click,2024-09-17,174.78
2525,267,email_open,2024-10-27,0.0
2526,426,email_click,2024-11-08,0.0
2527,492,email_click,2024-11-23,0.0
2528,383,email_click,2024-11-22,74.76
2529,596,page_view,2024-12-11,192.79
2530,565,add_to_cart,2024-11-07,110.31
2531,987,purchase,2024-11-18,0.0
2532,283,add_to_cart,2024-12-11,0.0
2533,429,page_view,2024-11-08,34.4
2534,385,email_open,2024-11-24,0.0
2535,630,email_click,2024-12-09,0.0
2536,651,page_view,2024-10-05,116.83
2537,281,purchase,2024-09-27,195.21
2538,363,page_view,2024-11-13,35.06
2539,638,purchase,2024-10-27,149.85
2540,180,email_open,2024-09-16,0.0
2541,897,page_view,2024-11-29,0.0
2542,558,purchase,2024-09-15,0.0
2543,39,email_click,2024-11-16,171.46
2544,483,add_to_cart,2024-11-22,0.0
2545,220,email_click,2024-11-06,0.0
2546,301,email_click,2024-09-19,0.0
2547,535,page_view,2024-10-09,0.0
2548,370,purchase,2024-09-14,48.72
2549,890,email_click,2024-10-09,93.05
2550,904,email_open,2024-09-29,121.73
2551,618,email_open,2024-11-01,0.0
2552,883,email_open,2024-10-18,0.0
2553,444,page_view,2024-11-20,114.11
2554,577,email_click,2024-12-09,0.0
2555,787,add_to_cart,2024-10-19,0.0
2556,722,page_view,2024-11-14,18.4
2557,296,add_to_cart,2024-12-11,70.31
2558,596,add_to_cart,2024-10-19,0.0
2559,764,email_click,2024-11-09,0.0
2560,382,purchase,2024-09-25,20.44
2561,361,purchase,2024-09-20,89.21
2562,121,add_to_cart,2024-10-02,100.05
2563,775,add_to_cart,2024-10-19,163.39
2564,406,email_click,2024-11-18,0.0
2565,117,email_click,2024-10-18,134.07
2566,568,purchase,2024-10-20,0.0
2567,654,email_click,2024-09-21,28.74
2568,34,add_to_cart,2024-12-08,64.89
2569,768,add_to_cart,2024-09-13,62.38
2570,158,page_view,2024-09-15,35.1
2571,986,email_open,2024-10-19,100.77
2572,762,add_to_cart,2024-10-24,94.84
2573,140,page_view,2024-11-27,0.0
2574,411,page_view,2024-11-30,14.31
2575,313,purchase,2024-10-03,0.0
2576,910,page_view,2024-09-15,6.32
2577,135,purchase,2024-09-13,130.25
2578,622,purchase,2024-09-26,0.0
2579,920,email_click,2024-12-02,22.17
2580,434,add_to_cart,2024-11-21,73.05
2581,118,purchase,2024-10-30,0.0
2582,363,email_open,2024-12-08,156.26
2583,314,page_view,2024-11-28,0.0
2584,943,email_click,2024-12-10,0.0
2585,870,purchase,2024-10-08,0.0
2586,483,email_click,2024-11-10,0.0
2587,875,purchase,2024-10-11,41.91
2588,298,add_to_cart,2024-09-24,151.76
2589,702,email_click,2024-11-23,52.61
2590,519,purchase,2024-12-02,0.0
2591,2,add_to_cart,2024-11-06,0.0
2592,478,purchase,2024-09-27,19.81
2593,839,email_open,2024-11-24,139.03
2594,605,purchase,2024-11-25,33.25
2595,438,email_click,2024-11-01,60.04
2596,477,page_view,2024-10-06,0.0
2597,307,purchase,2024-12-06,0.0
2598,368,purchase,2024-09-24,0.0
2599,538,add_to_cart,2024-11-22,0.0
2600,214,add_to_cart,2024-11-13,0.0
2601,30,purchase,2024-09-18,30.3
2602,118,page_view,2024-10-20,46.9
2603,416,email_open,2024-11-17,24.6
2604,17,page_view,2024-09-20,119.94
2605,405,email_open,2024-11-12,101.52
2606,450,add_to_cart,2024-12-12,0.0
2607,930,purchase,2024-09-13,0.0
2608,972,add_to_cart,2024-11-18,78.01
2609,425,add_to_cart,2024-11-05,0.0
2610,224,page_view,2024-11-14,88.82
2611,544,purchase,2024-10-25,75.09
2612,823,email_click,2024-09-17,25.41
2613,220,purchase,2024-10-05,0.0
2614,911,email_open,2024-11-17,0.0
2615,890,page_view,2024-10-07,167.41
2616,912,purchase,2024-09-17,146.19
2617,829,add_to_cart,2024-11-23,181.29
2618,727,add_to_cart,2024-09-23,0.0
2619,443,email_click,2024-11-19,43.61
2620,190,email_click,2024-11-07,96.22
2621,805,email_open,2024-10-30,0.0
2622,592,purchase,2024-09-15,0.0
2623,380,page_view,2024-11-11,0.0
2624,567,email_click,2024-10-15,0.0
2625,572,page_view,2024-11-28,103.05
2626,23,add_to_cart,2024-11-23,99.33
2627,251,email_click,2024-12-07,50.5
2628,692,page_view,2024-10-28,0.0
2629,934,page_view,2024-10-12,0.0
2630,563,page_view,2024-10-01,0.0
2631,217,add_to_cart,2024-09-25,151.91
2632,652,add_to_cart,2024-11-01,0.0
2633,179,email_open,2024-09-15,0.0
2634,467,purchase,2024-10-22,123.19
2635,502,add_to_cart,2024-10-02,151.25
2636,865,add_to_cart,2024-11-06,124.69
2637,74,email_click,2024-10-08,153.97
2638,75,add_to_cart,2024-11-18,0.0
2639,912,email_open,2024-12-03,0.0
2640,936,email_open,2024-11-13,0.0
2641,754,add_to_cart,2024-09-24,0.0
2642,520,purchase,2024-09-20,197.26
2643,189,add_to_cart,2024-11-07,0.0
2644,142,purchase,2024-11-11,0.0
2645,552,email_click,2024-09-21,0.0
2646,115,page_view,2024-09-15,0.0
2647,146,page_view,2024-12-10,0.0
2648,29,page_view,2024-10-29,0.0
2649,476,email_click,2024-11-21,0.0
2650,117,email_click,2024-10-19,0.0
2651,93,purchase,2024-10-26,0.0
2652,224,page_view,2024-12-03,0.0
2653,510,email_click,2024-09-17,189.83
2654,297,purchase,2024-11-04,115.7
2655,511,email_click,2024-11-27,111.5
2656,133,add_to_cart,2024-11-26,142.36
2657,726,purchase,2024-11-13,0.0
2658,125,email_open,2024-12-10,0.0
2659,271,email_open,2024-12-01,0.0
2660,258,purchase,2024-11-03,155.89
2661,390,email_open,2024-10-28,120.94
2662,865,add_to_cart,2024-12-09,178.16
2663,824,purchase,2024-11-13,0.0
2664,336,email_click,2024-11-22,118.54
2665,109,purchase,2024-12-04,0.0
2666,882,email_open,2024-09-21,0.0
2667,885,email_open,2024-10-29,0.0
2668,480,email_click,2024-11-17,0.0
2669,886,page_view,2024-10-27,0.0
2670,686,email_click,2024-11-23,0.0
2671,924,add_to_cart,2024-11-25,0.0
2672,707,page_view,2024-11-29,0.0
2673,986,email_click,2024-12-09,101.42
2674,623,page_view,2024-11-26,0.0
2675,338,purchase,2024-10-01,0.0
2676,277,page_view,2024-10-21,0.0
2677,954,email_open,2024-11-11,38.73
2678,586,email_open,2024-09-18,0.0
2679,52,purchase,2024-09-18,0.0
2680,407,page_view,2024-11-03,0.0
2681,472,purchase,2024-09-16,0.0
2682,927,email_click,2024-10-26,151.98
2683,605,add_to_cart,2024-09-18,0.0
2684,955,email_open,2024-09-21,0.0
2685,902,purchase,2024-11-28,128.04
2686,966,email_click,2024-10-18,0.0
2687,914,email_open,2024-10-11,30.66
2688,668,email_click,2024-11-16,13.35
2689,707,add_to_cart,2024-11-29,79.57
2690,669,purchase,2024-11-18,0.0
2691,428,page_view,2024-09-18,191.57
2692,942,page_view,2024-11-19,118.37
2693,410,email_click,2024-10-20,140.76
2694,140,add_to_cart,2024-11-24,0.0
2695,495,add_to_cart,2024-11-05,136.71
2696,889,page_view,2024-11-08,0.0
2697,172,purchase,2024-11-26,0.0
2698,1,purchase,2024-11-20,0.0
2699,53,email_open,2024-12-03,0.0
2700,508,email_open,2024-09-15,0.0
2701,992,email_click,2024-09-29,0.0
2702,94,add_to_cart,2024-09-21,0.0
2703,536,email_click,2024-11-02,179.29
2704,705,page_view,2024-11-01,138.23
2705,908,page_view,2024-11-19,99.41
2706,242,email_click,2024-09-17,91.75
2707,955,email_open,2024-11-09,11.88
2708,680,add_to_cart,2024-11-08,0.0
2709,341,email_open,2024-10-20,153.47
2710,309,page_view,2024-09-13,0.0
2711,370,page_view,2024-10-10,66.34
2712,961,email_click,2024-10-04,105.03
2713,223,page_view,2024-12-03,169.58
2714,258,email_click,2024-12-01,0.0
2715,398,page_view,2024-09-24,0.0
2716,890,email_click,2024-10-02,112.18
2717,449,email_open,2024-10-22,64.44
2718,623,email_click,2024-10-03,0.0
2719,383,email_click,2024-11-02,0.0
2720,376,page_view,2024-11-28,0.0
2721,703,email_click,2024-09-20,23.55
2722,807,email_open,2024-11-11,0.0
2723,718,email_open,2024-09-25,0.0
2724,773,page_view,2024-09-21,0.0
2725,58,purchase,2024-12-12,0.0
2726,368,email_click,2024-11-17,179.57
2727,301,email_click,2024-11-28,0.0
2728,6,purchase,2024-09-21,180.24
2729,843,purchase,2024-10-04,0.0
2730,225,email_open,2024-11-11,0.0
2731,613,purchase,2024-12-09,0.0
2732,994,email_open,2024-09-26,128.44
2733,304,page_view,2024-11-21,122.22
2734,900,add_to_cart,2024-12-03,149.34
2735,703,add_to_cart,2024-11-10,0.0
2736,389,purchase,2024-10-22,166.69
2737,683,email_click,2024-11-11,180.91
2738,698,email_click,2024-12-06,0.0
2739,966,email_click,2024-11-18,62.38
2740,245,email_open,2024-11-12,32.79
2741,916,email_click,2024-09-20,105.57
2742,572,email_click,2024-10-18,146.28
2743,807,email_open,2024-12-02,46.22
2744,414,email_open,2024-11-04,0.0
2745,550,add_to_cart,2024-09-28,0.0
2746,253,page_view,2024-09-29,99.53
2747,301,add_to_cart,2024-11-02,47.72
2748,658,email_open,2024-11-26,19.28
2749,713,page_view,2024-12-06,43.44
2750,65,email_open,2024-10-27,0.0
2751,619,email_click,2024-09-15,0.0
2752,417,add_to_cart,2024-11-22,0.0
2753,878,add_to_cart,2024-09-28,172.18
2754,877,page_view,2024-11-17,0.0
2755,257,page_view,2024-12-06,134.3
2756,936,add_to_cart,2024-09-24,0.0
2757,713,purchase,2024-12-08,118.31
2758,491,purchase,2024-10-12,101.66
2759,511,page_view,2024-09-17,78.15
2760,128,email_open,2024-10-30,0.0
2761,905,add_to_cart,2024-10-09,0.0
2762,459,page_view,2024-11-15,0.0
2763,770,email_click,2024-10-17,0.0
2764,971,purchase,2024-11-03,0.0
2765,563,page_view,2024-10-23,41.19
2766,707,add_to_cart,2024-12-10,0.0
2767,895,add_to_cart,2024-11-02,45.11
2768,315,page_view,2024-09-29,86.13
2769,788,page_view,2024-10-22,20.28
2770,216,email_open,2024-09-21,0.0
2771,702,add_to_cart,2024-10-11,181.66
2772,243,page_view,2024-09-19,47.31
2773,525,email_click,2024-11-04,154.85
2774,799,purchase,2024-11-09,80.69
2775,439,email_open,2024-10-31,23.74
2776,665,email_open,2024-10-16,0.0
2777,629,add_to_cart,2024-09-26,0.0
2778,958,add_to_cart,2024-12-09,94.85
2779,988,email_click,2024-12-06,5.89
2780,872,page_view,2024-10-05,6.26
2781,872,page_view,2024-11-09,0.0
2782,822,page_view,2024-09-14,5.41
2783,477,purchase,2024-11-15,165.54
2784,150,add_to_cart,2024-11-28,15.37
2785,479,email_click,2024-09-20,118.93
2786,498,email_click,2024-11-28,15.92
2787,380,email_click,2024-10-30,0.0
2788,70,email_click,2024-10-18,0.0
2789,858,email_click,2024-09-24,92.12
2790,749,email_click,2024-10-24,0.0
2791,433,purchase,2024-10-10,0.0
2792,290,add_to_cart,2024-09-18,0.0
2793,653,page_view,2024-11-25,145.73
2794,893,page_view,2024-11-09,0.0
2795,112,email_click,2024-11-17,0.0
2796,910,email_click,2024-11-18,92.64
2797,991,add_to_cart,2024-10-23,0.0
2798,825,email_click,2024-11-04,0.0
2799,460,purchase,2024-10-14,80.26
2800,791,add_to_cart,2024-10-17,174.89
2801,891,page_view,2024-09-17,0.0
2802,480,add_to_cart,2024-09-30,0.0
2803,346,purchase,2024-10-06,0.0
2804,925,purchase,2024-11-14,0.0
2805,23,email_click,2024-10-12,0.0
2806,514,email_open,2024-09-20,182.86
2807,675,add_to_cart,2024-10-29,57.22
2808,902,page_view,2024-10-31,8.26
2809,700,add_to_cart,2024-10-22,0.0
2810,537,page_view,2024-11-19,69.09
2811,338,purchase,2024-11-29,67.95
2812,529,purchase,2024-11-23,0.0
2813,31,purchase,2024-11-12,0.0
2814,998,add_to_cart,2024-10-02,0.0
2815,779,email_open,2024-11-13,176.02
2816,930,purchase,2024-11-30,62.25
2817,305,email_open,2024-09-21,158.58
2818,570,add_to_cart,2024-10-15,95.03
2819,70,purchase,2024-11-22,130.67
2820,559,email_open,2024-12-01,109.59
2821,228,email_open,2024-11-19,0.0
2822,835,page_view,2024-09-18,80.66
2823,722,email_open,2024-10-30,113.24
2824,425,email_open,2024-09-16,24.85
2825,949,email_click,2024-09-27,0.0
2826,269,add_to_cart,2024-10-02,0.0
2827,767,page_view,2024-12-09,15.72
2828,180,email_open,2024-10-05,0.0
2829,471,email_open,2024-09-21,0.0
2830,613,email_open,2024-09-21,0.0
2831,189,email_open,2024-10-31,101.8
2832,956,page_view,2024-11-01,0.0
2833,361,email_open,2024-10-04,103.64
2834,411,purchase,2024-11-12,129.66
2835,77,email_click,2024-12-11,122.39
2836,812,purchase,2024-11-07,126.9
2837,644,email_click,2024-09-27,0.0
2838,867,email_open,2024-11-15,0.0
2839,181,add_to_cart,2024-10-08,0.0
2840,803,purchase,2024-09-30,48.87
2841,966,purchase,2024-09-28,0.0
2842,280,purchase,2024-10-16,97.05
2843,649,purchase,2024-11-03,0.0
2844,856,email_click,2024-10-23,191.96
2845,417,purchase,2024-12-11,0.0
2846,716,email_click,2024-10-30,12.3
2847,146,page_view,2024-11-17,0.0
2848,157,purchase,2024-11-18,87.8
2849,271,add_to_cart,2024-10-14,0.0
2850,676,email_click,2024-10-12,0.0
2851,578,purchase,2024-11-12,0.0
2852,699,add_to_cart,2024-09-17,0.0
2853,731,purchase,2024-11-29,0.0
2854,258,add_to_cart,2024-10-25,36.71
2855,365,email_click,2024-12-10,23.06
2856,411,purchase,2024-09-13,85.18
2857,21,add_to_cart,2024-10-06,0.0
2858,727,add_to_cart,2024-11-16,0.0
2859,459,page_view,2024-12-01,7.91
2860,192,email_open,2024-11-08,0.0
2861,741,purchase,2024-12-02,0.0
2862,992,purchase,2024-12-06,0.0
2863,8,page_view,2024-11-10,29.03
2864,432,page_view,2024-09-27,178.55
2865,705,email_click,2024-10-21,9.17
2866,946,email_open,2024-12-11,121.8
2867,187,page_view,2024-11-16,0.0
2868,656,email_click,2024-09-13,29.22
2869,274,email_open,2024-10-01,81.96
2870,190,email_click,2024-11-12,0.0
2871,790,page_view,2024-10-12,0.0
2872,910,email_click,2024-12-05,197.83
2873,582,purchase,2024-10-26,0.0
2874,926,page_view,2024-11-22,0.0
2875,211,email_click,2024-10-28,87.16
2876,383,email_open,2024-11-27,0.0
2877,17,email_click,2024-11-21,0.0
2878,524,page_view,2024-11-25,187.82
2879,761,purchase,2024-10-05,16.89
2880,723,purchase,2024-09-14,195.43
2881,52,purchase,2024-10-09,82.59
2882,84,email_open,2024-12-12,0.0
2883,131,page_view,2024-09-18,137.08
2884,309,email_click,2024-09-27,123.5
2885,178,email_click,2024-09-29,0.0
2886,345,email_click,2024-11-21,66.07
2887,115,purchase,2024-12-07,0.0
2888,705,add_to_cart,2024-10-14,188.0
2889,560,email_click,2024-10-25,100.13
2890,397,email_click,2024-10-26,0.0
2891,165,add_to_cart,2024-09-20,106.77
2892,497,purchase,2024-11-01,0.0
2893,198,email_click,2024-11-20,40.33
2894,878,email_click,2024-09-25,0.0
2895,438,add_to_cart,2024-12-11,0.0
2896,769,page_view,2024-10-28,0.0
2897,181,page_view,2024-10-28,0.0
2898,311,purchase,2024-11-15,0.0
2899,222,page_view,2024-11-16,86.86
2900,48,email_click,2024-10-12,133.03
2901,290,page_view,2024-11-02,0.0
2902,555,page_view,2024-10-27,0.0
2903,334,page_view,2024-11-21,45.98
2904,617,email_open,2024-10-20,72.2
2905,495,email_click,2024-10-01,173.72
2906,915,email_open,2024-11-04,0.0
2907,435,email_open,2024-11-19,56.03
2908,459,page_view,2024-11-03,38.38
2909,551,purchase,2024-10-03,192.04
2910,699,email_click,2024-10-18,0.0
2911,733,page_view,2024-10-31,0.0
2912,453,add_to_cart,2024-11-16,0.0
2913,717,page_view,2024-10-14,0.0
2914,12,purchase,2024-11-20,101.16
2915,294,page_view,2024-09-25,0.0
2916,70,purchase,2024-11-05,0.0
2917,216,add_to_cart,2024-11-05,129.17
2918,533,page_view,2024-09-24,146.57
2919,538,page_view,2024-10-27,0.0
2920,60,purchase,2024-11-25,148.91
2921,439,add_to_cart,2024-09-26,0.0
2922,530,email_open,2024-12-08,0.0
2923,892,add_to_cart,2024-09-19,0.0
2924,46,email_click,2024-10-06,0.0
2925,75,page_view,2024-12-09,4.61
2926,344,add_to_cart,2024-12-05,100.71
2927,872,page_view,2024-09-21,0.0
2928,342,page_view,2024-09-15,40.13
2929,706,purchase,2024-10-13,0.0
2930,264,add_to_cart,2024-10-16,22.59
2931,399,email_open,2024-11-13,20.18
2932,744,page_view,2024-10-31,0.0
2933,536,purchase,2024-11-25,0.0
2934,147,email_click,2024-11-29,122.72
2935,915,email_open,2024-11-09,168.79
2936,116,email_open,2024-09-29,0.0
2937,782,page_view,2024-11-20,187.3
2938,556,add_to_cart,2024-11-07,139.38
2939,250,email_click,2024-09-21,83.14
2940,512,email_open,2024-11-14,0.0
2941,873,email_click,2024-10-15,110.96
2942,315,purchase,2024-11-16,0.0
2943,298,purchase,2024-11-06,0.0
2944,987,purchase,2024-10-25,81.7
2945,72,email_click,2024-10-01,0.0
2946,736,purchase,2024-09-18,81.72
2947,269,email_click,2024-09-14,0.0
2948,974,email_open,2024-10-28,0.0
2949,822,purchase,2024-12-11,189.44
2950,855,page_view,2024-11-05,74.85
2951,81,purchase,2024-11-08,126.24
2952,729,email_click,2024-09-15,0.0
2953,787,purchase,2024-09-20,0.0
2954,712,add_to_cart,2024-09-21,139.58
2955,80,email_click,2024-11-26,58.02
2956,468,purchase,2024-10-05,0.0
2957,538,page_view,2024-09-30,0.0
2958,414,page_view,2024-10-02,0.0
2959,91,add_to_cart,2024-11-14,0.0
2960,374,page_view,2024-10-13,0.0
2961,96,add_to_cart,2024-11-29,117.07
2962,474,email_open,2024-09-13,53.66
2963,130,email_click,2024-11-06,120.8
2964,569,email_open,2024-12-01,24.12
2965,159,page_view,2024-11-24,124.96
2966,751,email_click,2024-10-13,94.72
2967,612,email_click,2024-10-07,0.0
2968,623,email_click,2024-10-22,0.0
2969,747,page_view,2024-10-03,42.57
2970,33,page_view,2024-10-08,121.21
2971,446,purchase,2024-09-30,34.88
2972,520,page_view,2024-11-14,104.82
2973,2,add_to_cart,2024-11-10,0.0
2974,280,purchase,2024-11-26,0.0
2975,821,email_click,2024-12-11,0.0
2976,43,page_view,2024-11-20,95.68
2977,156,purchase,2024-09-17,34.96
2978,547,page_view,2024-11-30,0.0
2979,906,page_view,2024-10-10,0.0
2980,604,email_click,2024-11-28,69.01
2981,419,purchase,2024-10-27,151.2
2982,541,page_view,2024-11-12,0.0
2983,413,add_to_cart,2024-11-26,14.89
2984,124,add_to_cart,2024-12-10,0.0
2985,173,add_to_cart,2024-10-21,107.36
2986,844,purchase,2024-12-10,131.08
2987,504,email_click,2024-11-09,0.0
2988,998,email_click,2024-12-11,0.0
2989,156,add_to_cart,2024-10-13,0.0
2990,443,purchase,2024-11-06,137.15
2991,352,email_click,2024-11-29,0.0
2992,595,email_open,2024-10-04,0.0
2993,819,purchase,2024-12-06,191.57
2994,500,add_to_cart,2024-12-07,173.36
2995,165,add_to_cart,2024-12-02,191.75
2996,737,page_view,2024-10-11,120.32
2997,950,page_view,2024-10-03,0.0
2998,641,page_view,2024-09-22,131.03
2999,84,add_to_cart,2024-10-16,0.0
3000,993,email_open,2024-12-07,0.0
3001,465,page_view,2024-10-28,126.46
3002,635,page_view,2024-11-05,0.0
3003,318,purchase,2024-11-13,0.0
3004,847,purchase,2024-10-15,0.0
3005,48,email_open,2024-12-07,183.78
3006,57,email_click,2024-09-20,159.49
3007,591,page_view,2024-11-20,55.06
3008,277,email_click,2024-11-25,0.0
3009,344,email_click,2024-10-13,182.64
3010,155,add_to_cart,2024-11-07,17.73
3011,47,purchase,2024-11-28,0.0
3012,572,email_open,2024-09-20,151.51
3013,271,page_view,2024-12-06,15.96
3014,906,purchase,2024-11-17,167.63
3015,573,page_view,2024-10-05,0.0
3016,829,page_view,2024-09-28,69.96
3017,423,email_open,2024-09-17,50.05
3018,804,add_to_cart,2024-11-06,0.0
3019,383,email_open,2024-12-01,0.0
3020,382,page_view,2024-09-13,19.87
3021,554,add_to_cart,2024-09-15,0.0
3022,178,add_to_cart,2024-11-15,0.0
3023,68,page_view,2024-12-06,36.34
3024,476,email_click,2024-11-16,191.89
3025,770,add_to_cart,2024-11-16,153.79
3026,588,email_click,2024-11-28,111.46
3027,264,add_to_cart,2024-11-05,132.47
3028,166,email_click,2024-09-28,0.0
3029,120,add_to_cart,2024-10-28,158.84
3030,361,add_to_cart,2024-11-25,108.27
3031,458,email_click,2024-09-27,174.35
3032,798,add_to_cart,2024-10-08,143.06
3033,465,email_click,2024-10-01,0.0
3034,545,purchase,2024-10-04,160.85
3035,46,add_to_cart,2024-09-13,0.0
3036,72,add_to_cart,2024-11-22,35.26
3037,213,email_click,2024-11-08,0.0
3038,718,email_open,2024-10-11,33.13
3039,228,add_to_cart,2024-11-04,26.38
3040,852,email_click,2024-11-07,0.0
3041,263,page_view,2024-11-04,151.25
3042,97,page_view,2024-10-05,0.0
3043,956,email_click,2024-10-28,134.21
3044,911,add_to_cart,2024-10-12,0.0
3045,698,email_open,2024-12-09,76.84
3046,772,purchase,2024-10-26,0.0
3047,834,add_to_cart,2024-10-20,0.0
3048,830,email_click,2024-11-26,83.09
3049,147,email_open,2024-11-07,0.0
3050,200,email_open,2024-10-06,130.58
3051,776,page_view,2024-10-13,177.72
3052,65,add_to_cart,2024-11-28,0.0
3053,555,purchase,2024-11-27,0.0
3054,219,email_open,2024-11-25,0.0
3055,494,purchase,2024-10-24,0.0
3056,17,purchase,2024-10-04,89.91
3057,594,purchase,2024-11-09,0.0
3058,803,purchase,2024-12-03,0.0
3059,1000,add_to_cart,2024-11-04,93.26
3060,944,add_to_cart,2024-10-19,56.77
3061,856,add_to_cart,2024-09-13,152.87
3062,494,email_open,2024-09-28,0.0
3063,190,email_click,2024-10-12,0.0
3064,807,add_to_cart,2024-11-19,123.02
3065,229,email_open,2024-10-05,146.16
3066,699,purchase,2024-09-14,0.0
3067,164,page_view,2024-10-24,191.29
3068,199,purchase,2024-12-07,138.59
3069,427,purchase,2024-09-24,89.82
3070,360,page_view,2024-12-03,0.0
3071,748,add_to_cart,2024-12-06,63.4
3072,449,email_click,2024-10-03,0.0
3073,9,add_to_cart,2024-09-17,65.97
3074,332,purchase,2024-09-15,0.0
3075,303,purchase,2024-12-03,146.71
3076,392,page_view,2024-09-22,0.0
3077,28,email_click,2024-11-09,56.72
3078,970,email_open,2024-10-14,0.0
3079,989,email_click,2024-09-27,92.95
3080,985,add_to_cart,2024-12-06,111.29
3081,951,email_click,2024-11-21,191.33
3082,61,add_to_cart,2024-12-04,61.13
3083,364,page_view,2024-09-22,33.34
3084,638,page_view,2024-11-26,0.0
3085,983,email_open,2024-12-06,0.0
3086,612,purchase,2024-10-03,51.98
3087,855,email_click,2024-11-02,136.92
3088,112,add_to_cart,2024-09-17,0.0
3089,657,email_open,2024-11-03,0.0
3090,85,email_click,2024-12-03,0.0
3091,477,email_click,2024-10-26,180.88
3092,529,page_view,2024-10-31,0.0
3093,335,email_open,2024-11-08,73.39
3094,192,page_view,2024-11-26,148.8
3095,116,email_click,2024-10-14,0.0
3096,145,email_click,2024-11-19,0.0
3097,751,email_click,2024-10-13,0.0
3098,347,email_open,2024-09-18,184.84
3099,827,email_open,2024-10-23,0.0
3100,328,page_view,2024-10-09,0.0
3101,86,page_view,2024-11-06,13.82
3102,953,page_view,2024-11-14,155.8
3103,880,page_view,2024-11-21,63.51
3104,238,purchase,2024-11-05,0.0
3105,219,page_view,2024-09-19,116.08
3106,636,add_to_cart,2024-09-17,0.0
3107,975,add_to_cart,2024-11-28,0.0
3108,179,purchase,2024-12-01,43.78
3109,812,email_open,2024-09-21,0.0
3110,977,email_open,2024-11-26,0.0
3111,791,email_click,2024-12-09,54.08
3112,645,email_click,2024-11-21,130.1
3113,258,email_click,2024-10-18,65.66
3114,479,purchase,2024-09-19,103.47
3115,119,add_to_cart,2024-11-11,101.29
3116,152,add_to_cart,2024-10-31,0.0
3117,185,email_open,2024-12-04,0.0
3118,50,page_view,2024-11-11,0.0
3119,593,purchase,2024-10-31,117.81
3120,902,page_view,2024-10-23,0.0
3121,272,add_to_cart,2024-11-12,20.65
3122,924,email_open,2024-11-12,0.0
3123,875,add_to_cart,2024-09-19,21.61
3124,279,email_open,2024-10-13,22.82
3125,998,email_open,2024-11-18,0.0
3126,888,page_view,2024-11-01,0.0
3127,821,email_open,2024-10-21,0.0
3128,194,page_view,2024-10-23,0.0
3129,471,email_open,2024-11-16,0.0
3130,207,email_open,2024-10-18,0.0
3131,516,add_to_cart,2024-11-20,0.0
3132,876,page_view,2024-11-01,85.72
3133,196,email_open,2024-12-12,106.96
3134,644,purchase,2024-11-07,0.0
3135,201,purchase,2024-10-08,0.0
3136,745,email_click,2024-11-27,0.0
3137,172,page_view,2024-09-22,0.0
3138,461,email_open,2024-12-01,37.77
3139,884,purchase,2024-10-05,190.75
3140,134,email_click,2024-10-15,0.0
3141,728,email_open,2024-11-23,82.35
3142,892,page_view,2024-09-28,84.77
3143,760,email_click,2024-11-13,0.0
3144,778,email_open,2024-12-11,0.0
3145,282,page_view,2024-09-25,0.0
3146,846,add_to_cart,2024-10-24,79.04
3147,505,purchase,2024-11-15,106.33
3148,295,email_open,2024-12-07,0.0
3149,749,page_view,2024-12-12,0.0
3150,5,add_to_cart,2024-09-24,79.52
3151,857,email_click,2024-10-22,0.0
3152,933,purchase,2024-12-12,8.09
3153,180,email_click,2024-12-07,198.48
3154,198,email_click,2024-11-26,41.13
3155,452,purchase,2024-11-01,0.0
3156,596,email_open,2024-10-27,0.0
3157,236,email_click,2024-10-15,90.78
3158,800,add_to_cart,2024-10-16,0.0
3159,184,purchase,2024-12-12,11.39
3160,345,email_click,2024-10-14,148.88
3161,218,page_view,2024-10-22,0.0
3162,566,purchase,2024-12-10,109.13
3163,130,page_view,2024-12-01,38.74
3164,1,purchase,2024-11-25,0.0
3165,305,email_open,2024-11-16,0.0
3166,53,email_click,2024-10-15,0.0
3167,295,page_view,2024-11-16,0.0
3168,446,email_click,2024-10-21,188.23
3169,81,email_click,2024-10-21,74.05
3170,44,add_to_cart,2024-11-11,0.0
3171,580,email_open,2024-10-30,52.81
3172,260,email_click,2024-09-27,42.86
3173,464,purchase,2024-09-27,0.0
3174,433,email_open,2024-12-02,0.0
3175,273,page_view,2024-12-12,95.26
3176,477,add_to_cart,2024-10-12,3.83
3177,104,email_click,2024-11-22,0.0
3178,205,email_click,2024-10-08,0.0
3179,642,email_click,2024-10-10,0.0
3180,222,email_click,2024-10-31,0.0
3181,174,email_open,2024-10-18,27.47
3182,979,page_view,2024-11-14,0.0
3183,470,page_view,2024-12-04,43.95
3184,552,email_click,2024-11-21,0.0
3185,496,add_to_cart,2024-10-12,0.0
3186,618,email_click,2024-11-04,193.61
3187,502,purchase,2024-12-07,150.21
3188,401,page_view,2024-11-01,0.0
3189,885,page_view,2024-10-03,22.8
3190,107,add_to_cart,2024-11-25,54.49
3191,480,email_click,2024-09-24,0.0
3192,174,page_view,2024-09-28,0.0
3193,407,page_view,2024-10-31,0.0
3194,130,purchase,2024-11-27,0.0
3195,803,email_open,2024-12-11,0.0
3196,946,email_click,2024-10-26,133.31
3197,435,email_click,2024-11-25,0.0
3198,856,email_click,2024-11-30,40.9
3199,53,email_click,2024-11-14,0.0
3200,507,email_click,2024-09-17,0.0
3201,438,page_view,2024-11-09,0.0
3202,996,email_click,2024-10-30,97.35
3203,791,page_view,2024-09-29,0.0
